symbol,sector,signal_date,daily_level,decision_code,setup_state,ofactor_long,xfactor_score,directional_edge,data_quality_score,daily_rsi14,daily_willr14,close_vs_ema61_pct,macd_line_pct_close,atr14,volume_vs_sma20,nifty_regime,stock_regime,vix_regime,entry_ts,entry_price,entry_rsi14,entry_willr14,quantity,exit_state,exit_ts,exit_price,gross_pnl,transaction_costs,net_before_tax,tax_provision,after_tax_pnl,i030_hit,i050_hit,i070_hit,s100_d5_hit,s200_d5_hit,s500_d5_hit,intraday_mfe_pct,intraday_mae_pct,d5_mfe_pct,d5_mae_pct,h30_mfe_pct,h30_mae_pct,d5_sessions,h30_sessions,actual_holding_minutes,actual_holding_sessions
HINDCOPPER,OTHER,2023-09-20,LOW,ENTERABLE_TIER_B,TRIGGERED,75.626,87.9135,48.4476,97.2931,54.20789182077469,-63.48884381338743,11.16559634443007,2.7548016757108647,7.489285714285714,1.2375945851789254,TRANSITION,,LOW,2023-09-20 11:14:00+05:30,162.1,29.729729729729986,-100.0,1233,CLOSED_SWING,2023-11-15 09:15:00+05:30,164.0,2342.7,294.4326481078,2048.2673518922,716.89357316227,1331.37377872993,False,False,False,False,False,False,0.1542257865515095,-3.3621221468229434,0.1542257865515095,-6.847624922887108,0.7094386181369483,-16.3170882171499,6,31,80521.0,41
HINDCOPPER,OTHER,2023-09-29,LOW,ENTERABLE_TIER_B,TRIGGERED,76.2502,84.9303,50.4305,97.2931,56.83780888958467,-40.57971014492753,11.23439670290994,1.349744595721715,7.32857142857143,1.2163756107323127,SIDEWAYS,,LOW,2023-09-29 09:38:00+05:30,159.0,24.657534246575054,-92.00000000000044,1257,CLOSED_INTRADAY,2023-09-29 09:44:00+05:30,159.47699999999998,599.5889999999748,292.616617982134,306.9723820178409,107.44033370624432,199.53204831159655,True,True,True,True,True,False,2.672955974842761,-0.4716981132075526,2.672955974842761,-7.075471698113212,3.396226415094339,-14.68553459119496,6,31,6.0,1
HINDCOPPER,OTHER,2024-05-17,LOW,ENTERABLE_TIER_B,TRIGGERED,75.6234,83.1149,47.4814,97.2931,60.672789985469045,-37.49999999999999,16.671494980400254,3.216007043626232,15.574999999999998,0.7937118007961221,SIDEWAYS,,NORMAL,2024-05-17 12:58:00+05:30,379.2,28.947368421052715,-100.0,527,CLOSED_INTRADAY,2024-05-17 13:55:00+05:30,380.3376,599.5151999999737,292.58641104637115,306.92878895360246,107.42507613376088,199.5037128198416,True,True,True,True,True,True,1.845991561181437,-0.0395569620253111,9.651898734177225,-4.483122362869196,9.651898734177225,-26.71413502109705,6,31,57.0,1
HINDCOPPER,OTHER,2025-07-21,LOW,ENTERABLE_TIER_B,TRIGGERED,74.4749,79.9261,48.0705,97.2931,60.61736446743819,-49.20071047957363,8.007886315174721,1.284723079074381,7.135714285714272,0.8337453593446938,SIDEWAYS,,LOW,2025-07-21 09:34:00+05:30,269.7,24.10714285714316,-100.0,741,CLOSED_INTRADAY,2025-07-21 10:01:00+05:30,270.50909999999993,599.5430999999481,292.59783074159856,306.9452692583496,107.43084424042236,199.51442501792724,True,True,True,True,True,False,2.3359288097886566,-0.4078605858361062,4.486466444197257,-8.268446421950305,4.486466444197257,-15.943641082684469,6,31,27.0,1
HINDCOPPER,OTHER,2025-07-23,LOW,ENTERABLE_TIER_B,TRIGGERED,74.0185,80.7316,44.5842,97.2931,61.84327885068451,-27.88671023965133,8.338433443717513,1.3973290217932364,7.421428571428562,1.1541129489718096,SIDEWAYS,,LOW,2025-07-23 10:04:00+05:30,276.0,19.67213114754016,-92.30769230769263,724,CLOSED_INTRADAY,2025-07-23 15:08:00+05:30,276.828,599.472,292.568728937632,306.903271062368,107.4161448718288,199.4871261905392,True,False,False,True,False,False,0.3623188405797117,-1.30434782608696,1.26811594202898,-11.177536231884057,1.26811594202898,-17.862318840579718,6,31,304.0,1
HUDCO,Financial Services,2024-04-25,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,76.5459,81.0535,53.9462,97.2931,57.23159683966196,-52.11505922165816,10.479437036666557,1.1720246594062194,8.189285714285713,0.781733733212638,TRANSITION,,LOW,2024-04-25 09:51:00+05:30,200.8,20.51282051282179,-95.83333333333236,996,CLOSED_INTRADAY,2024-04-25 09:54:00+05:30,201.4024,599.9904,292.7809142425024,307.2094857574976,107.52332001512416,199.68616574237345,True,True,True,True,True,True,2.2410358565737143,-0.02490039840638,20.866533864541825,-0.02490039840638,49.40239043824701,-0.02490039840638,6,31,3.0,1
IDBI,OTHER,2024-08-22,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,79.9667,80.9729,58.3215,97.2931,58.91280722243884,-25.431034482758623,8.810621968612514,1.4324550669249176,3.847857142857145,0.9657751423443058,SIDEWAYS,,LOW,2024-08-22 09:47:00+05:30,97.88,18.30985915493072,-93.6507936507926,2043,CLOSED_INTRADAY,2024-08-22 10:46:00+05:30,98.17364,599.9065199999795,292.7465814813671,307.1599385186125,107.50597848151436,199.6539600370981,True,True,True,True,True,False,3.95382100531263,-0.8990600735594545,3.95382100531263,-3.8107887208827074,3.95382100531263,-15.713118103800571,6,31,59.0,1
IDEA,Telecommunication,2026-01-01,LOW,ENTERABLE_TIER_B,TRIGGERED,78.1446,76.2187,61.2892,97.2931,55.645270570835706,-47.0588235294118,12.859364289590106,3.236666472203718,0.6321428571428569,2.7167082036753007,SIDEWAYS,,LOW,2026-01-01 10:19:00+05:30,11.25,26.666666666666917,-88.88888888888911,17777,CLOSED_INTRADAY,2026-01-01 10:20:00+05:30,11.28375,599.97375,292.7740992630925,307.1996507369075,107.51987775791764,199.6797729789899,True,True,True,True,True,True,6.044444444444452,-0.3555555555555534,7.1111111111111125,-0.3555555555555534,11.28888888888888,-13.955555555555554,6,31,1.0,1
INDIANB,Financial Services,2023-09-11,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,74.1368,81.2698,48.7597,97.2931,62.10571851319092,-46.88940092165893,11.871437373506325,2.09704424844608,12.146428571428572,1.203490506254492,SIDEWAYS,,LOW,2023-09-11 09:56:00+05:30,379.95,19.101123595505143,-81.57894736842113,526,CLOSED_INTRADAY,2023-09-11 09:59:00+05:30,381.08985,599.561099999979,292.60519828690656,306.9559017130724,107.43456559957534,199.52133611349703,True,True,True,True,True,True,2.3950519805237658,-0.1447558889327571,8.882747729964468,-2.4345308593235915,14.580865903408348,-2.4345308593235915,6,31,3.0,1
INDUSTOWER,Telecommunication,2023-09-22,LOW,ENTERABLE_TIER_B,TRIGGERED,76.4216,81.4585,48.8934,97.2931,55.09726823840823,-59.89847715736035,6.080505936585231,1.8492254584377463,7.892857142857145,1.3617916572023463,SIDEWAYS,,LOW,2023-09-22 09:32:00+05:30,177.6,27.419354838709964,-97.56097560975692,1126,CLOSED_INTRADAY,2023-09-22 09:37:00+05:30,178.13279999999995,599.9327999999662,292.7573380975168,307.17546190244946,107.51141166585732,199.66405023659212,True,True,True,True,True,True,5.236486486486491,-0.4504504504504458,11.00788288288288,-0.4504504504504458,11.570945945945944,-6.137387387387394,6,31,5.0,1
INTELLECT,OTHER,2024-02-23,LOW,ENTERABLE_TIER_B,TRIGGERED,74.5488,76.6119,50.777,97.2931,57.26202160703535,-60.72150072150074,11.1317932504112,1.3788581933966126,45.48928571428571,2.8099743029335698,TRANSITION,,LOW,2024-02-23 10:33:00+05:30,935.45,28.44036697247741,-91.02040816326512,213,CLOSED_INTRADAY,2024-02-23 10:33:00+05:30,938.25635,597.75255,291.8649441720853,305.8876058279147,107.06066203977016,198.82694378814452,True,True,True,True,True,True,2.6244053664011835,-0.0427601689026779,20.797477150034727,-0.0427601689026779,28.17360628574481,-0.0427601689026779,6,31,0.0,1
IRFC,Financial Services,2023-11-08,LOW,ENTERABLE_TIER_B,TRIGGERED,74.6619,80.6556,45.7072,98.5,57.44753911831689,-27.03703703703708,12.808521111284842,0.3834126632702381,3.1500000000000017,1.17542017306093,SIDEWAYS,UPWARD,LOW,2023-11-08 10:09:00+05:30,74.5,15.384615384614705,-92.30769230769263,2684,CLOSED_INTRADAY,2023-11-08 10:50:00+05:30,74.72349999999999,599.8739999999732,292.733270782844,307.1407292171292,107.4992552259952,199.641473991134,True,True,True,True,True,False,2.684563758389258,-0.2684563758389324,3.2214765100671228,-2.0134228187919434,39.73154362416107,-2.4161073825503365,6,31,41.0,1
JINDALSTEL,Metals & Mining,2024-06-06,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,77.7745,84.004,56.5793,98.5,55.53321097126668,-30.527740189445247,9.76795432959993,2.0846551301003213,42.76428571428574,1.0548620539036575,SIDEWAYS,UPWARD,NORMAL,2024-06-06 09:43:00+05:30,1012.0,27.90224032586561,-93.3753943217668,197,CLOSED_INTRADAY,2024-06-06 10:16:00+05:30,1015.036,598.092,292.003883797352,306.088116202648,107.1308406709268,198.9572755317212,True,True,True,True,True,False,2.2727272727272707,-1.1857707509881463,4.051383399209496,-1.1857707509881463,8.399209486166015,-8.068181818181818,6,31,33.0,1
JMFINANCIL,OTHER,2024-01-12,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,77.9569,77.8007,56.7444,97.2931,61.82892770689839,-36.20689655172419,10.415906365507585,2.491356062102223,3.5642857142857145,0.8335067799777687,TRANSITION,,LOW,2024-01-12 10:12:00+05:30,101.4,28.000000000000867,-100.0,1972,CLOSED_INTRADAY,2024-01-12 10:16:00+05:30,101.7042,599.8824,292.7367089706544,307.1456910293456,107.50099186027096,199.64469916907464,True,True,True,True,True,True,0.8382642998027601,-0.6903353057199246,10.552268244575934,-2.268244575936895,13.264299802761336,-4.980276134122297,6,31,4.0,1
JSL,Metals & Mining,2023-10-03,LOW,ENTERABLE_TIER_B,TRIGGERED,78.4617,77.7081,53.8411,97.2931,61.86925155407257,-35.7266936884771,15.728291043648944,1.9655288360545493,26.478571428571428,1.3760271132588646,SIDEWAYS,,LOW,2023-10-03 11:00:00+05:30,500.7,29.642857142857267,-96.99999999999989,399,CLOSED_SWING,2023-10-04 09:24:00+05:30,505.707,1997.793,293.964606436558,1703.828393563442,596.3399377472047,1107.488455816237,False,False,False,True,False,False,0.0,-1.627721190333531,1.857399640503288,-9.267026163371272,1.857399640503288,-14.68943479129219,6,31,1344.0,2
JSL,Metals & Mining,2025-06-26,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,77.9906,77.5629,49.3012,97.2931,56.93676096673234,-49.056603773585,6.854271546106476,1.495742095396889,22.44642857142856,1.6041238628509251,TRANSITION,,LOW,2025-06-26 09:41:00+05:30,678.7,25.38461538461634,-100.0,294,CLOSED_INTRADAY,2025-06-26 09:43:00+05:30,680.7361,598.6134,292.2172970264404,306.3961029735596,107.23863604074586,199.15746693281372,True,True,True,True,True,True,3.1088846323854336,-0.0294681007809161,5.775747753057314,-0.0294681007809161,9.179313393251798,-3.78665095034626,6,31,2.0,1
JSWINFRA,Services,2025-04-15,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,75.6146,82.0189,57.6955,97.2931,56.97996691246816,-45.600000000000016,6.523748815509509,2.446003675744481,13.396428571428572,0.9384598709027124,TRANSITION,,NORMAL,2025-04-15 11:33:00+05:30,299.25,28.124999999999886,-80.00000000000114,668,CLOSED_INTRADAY,2025-04-15 11:36:00+05:30,300.14775,599.697,292.660823253982,307.036176746018,107.4626618611063,199.5735148849117,True,True,True,True,True,True,2.2556390977443552,0.0,5.062656641604013,-1.7543859649122862,5.062656641604013,-6.683375104427736,6,31,3.0,1
JSWINFRA,Services,2025-04-21,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,81.8157,77.6505,65.7486,97.2931,59.91396203518004,-31.399999999999977,8.254057238321366,2.3667466314171093,12.425,0.8815294714688543,UPWARD,,NORMAL,2025-04-21 10:27:00+05:30,308.45,29.870129870130143,-97.7272727272722,648,CLOSED_INTRADAY,2025-04-21 10:56:00+05:30,309.37535,599.6267999999806,292.6320898272808,306.9947101726998,107.44814856044492,199.5465616122549,True,True,True,True,False,False,1.7993191765278027,-0.1945209920570456,1.928999837899159,-5.414167612254817,1.928999837899159,-9.466688280110224,6,31,29.0,1
JWL,OTHER,2025-06-04,LOW,ENTERABLE_TIER_B,TRIGGERED,77.4029,82.1696,49.3635,97.2931,56.04734939482064,-78.21038251366122,5.2523111165715015,2.144943815430504,20.421428571428567,1.999163742071604,SIDEWAYS,,NORMAL,2025-06-04 09:51:00+05:30,390.5,13.461538461539064,-96.5909090909096,512,CLOSED_INTRADAY,2025-06-04 10:08:00+05:30,391.6715,599.808,292.706256450048,307.101743549952,107.4856102424832,199.6161333074688,True,True,True,True,True,True,6.683738796414862,-0.5121638924455829,7.285531370038401,-0.5121638924455829,7.285531370038401,-7.09346991037132,6,31,17.0,1
JYOTICNC,OTHER,2024-12-16,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,76.1677,78.4509,58.6162,97.2931,58.73688165906944,-56.62749385077884,8.99978011014895,3.278417212913576,52.48214285714288,1.264860429908303,TRANSITION,,LOW,2024-12-16 09:32:00+05:30,1276.35,24.461839530332952,-97.18309859154952,156,CLOSED_INTRADAY,2024-12-16 09:38:00+05:30,1280.1790499999995,597.3317999999532,291.69272780051074,305.63907219944247,106.97367526980486,198.6653969296376,True,True,True,True,True,True,4.360089317193561,-0.3329807654640193,17.859521291181892,-0.3329807654640193,17.859521291181892,-29.161280213107688,6,31,6.0,1
KALYANKJIL,Consumer Durables,2023-12-01,LOW,ENTERABLE_TIER_B,TRIGGERED,78.8827,79.5286,58.4634,97.2931,62.040587226591136,-29.9544419134396,18.042502661321087,3.0480851044514288,13.867857142857137,0.8210240190447634,UPWARD,,LOW,2023-12-01 11:14:00+05:30,333.6,25.00000000000101,-89.99999999999773,599,CLOSED_INTRADAY,2023-12-01 11:20:00+05:30,334.6008,599.4792,292.5716759557552,306.9075240442448,107.41763341548568,199.48989062875916,True,True,True,True,True,False,1.0041966426858506,-0.6594724220623682,2.218225419664255,-4.061750599520386,18.405275779376492,-6.759592326139097,6,31,6.0,1
KAYNES,OTHER,2023-08-04,LOW,ENTERABLE_TIER_B,TRIGGERED,83.3433,81.5635,53.2688,97.2931,59.75642207103176,-51.03334899013623,16.98196192474295,3.191813105059842,74.08214285714288,1.947021964293143,SIDEWAYS,,LOW,2023-08-04 09:56:00+05:30,1820.0,25.849056603773462,-87.5,109,CLOSED_INTRADAY,2023-08-04 09:59:00+05:30,1825.46,595.1399999999782,290.79560636684,304.3443936331382,106.52053777159838,197.82385586153984,True,True,True,True,False,False,0.7692307692307665,-1.6483516483516536,1.5329670329670364,-7.417582417582413,22.96703296703297,-7.417582417582413,6,31,3.0,1
KAYNES,OTHER,2024-09-04,LOW,ENTERABLE_TIER_B,TRIGGERED,75.7073,84.7073,49.0733,97.2931,58.46363490044929,-60.42383292383297,13.935810740882507,2.827805576961447,239.2964285714285,1.2102321693045242,TRANSITION,,LOW,2024-09-04 09:19:00+05:30,4805.2,27.19236209335213,-81.05065666041317,41,CLOSED_INTRADAY,2024-09-04 09:20:00+05:30,4819.615599999999,591.039599999959,289.11727954567755,301.9223204542814,105.67281215899852,196.2495082952829,True,True,True,True,True,True,4.058103720968953,-0.7949721135436572,5.063264796470501,-4.228752185132767,22.99071838841256,-4.228752185132767,6,31,1.0,1
KEI,Capital Goods,2023-09-11,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,74.4474,77.1711,53.6271,97.2931,55.33419972651838,-53.05711987127904,7.357778061436376,1.6054952817023322,68.57499999999997,1.1916259793173063,SIDEWAYS,,LOW,2023-09-11 11:31:00+05:30,2581.9,27.47252747252911,-93.51851851851976,77,CLOSED_INTRADAY,2023-09-11 12:42:00+05:30,2589.6457,596.4189,291.3190704609734,305.0998295390266,106.78494033865933,198.3148892003673,True,True,False,True,True,False,0.6952244471125857,-0.0697161005461133,3.9060381889306273,-3.7491769627018954,7.128471280839688,-8.726131918354707,6,31,71.0,1
KEI,Capital Goods,2024-07-02,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,74.3512,80.9992,49.2886,97.2931,57.12900364512643,-66.10708725377383,10.114746251925226,1.9440245344666829,170.2821428571429,0.8289424603206642,UPWARD,,LOW,2024-07-02 11:25:00+05:30,4537.95,19.01041666666586,-97.54098360655586,44,CLOSED_INTRADAY,2024-07-02 12:26:00+05:30,4551.56385,599.0094,292.3793830232164,306.6300169767836,107.32050594187426,199.30951103490932,True,True,True,True,True,True,1.1469936865765362,-0.3294439118985415,5.113542458599141,-1.2770083407706134,5.113542458599141,-13.48516400577353,6,31,61.0,1
KIRLOSENG,OTHER,2023-09-26,LOW,ENTERABLE_TIER_B,TRIGGERED,79.8482,76.1499,61.5161,97.2931,58.72195066781653,-50.17772511848344,10.154591187666412,1.1706137664709717,25.4642857142857,1.1936868694404572,SIDEWAYS,,LOW,2023-09-26 11:50:00+05:30,509.25,29.940119760478964,-96.0000000000006,392,CLOSED_INTRADAY,2023-09-26 11:52:00+05:30,510.77775,598.8779999999882,292.325599942468,306.55240005752023,107.29334002013208,199.25906003738817,True,True,True,True,True,True,0.913107511045652,-0.2258222876779569,9.661266568483072,-0.2356406480117812,13.411880216003924,-2.680412371134011,6,31,2.0,1
KOTAKBANK,Financial Services,2025-04-11,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,74.9784,77.8474,52.892,98.5,57.61092029049212,-45.26524541398124,6.369209371703028,1.5257124636517447,53.52500000000001,1.006851913661725,SIDEWAYS,UPWARD,HIGH,2025-04-11 11:50:00+05:30,426.4,26.92307692307625,-88.23529411764765,469,CLOSED_SWING,2025-04-17 12:42:00+05:30,430.664,1999.816,294.214484576496,1705.601515423504,596.9605303982264,1108.6409850252776,False,False,False,True,True,True,0.1876172607879977,-1.1491557223264448,7.973733583489673,-1.6181988742964282,7.973733583489673,-3.822701688555341,6,31,8692.0,5
KPITTECH,Information Technology,2023-12-15,LOW,ENTERABLE_TIER_B,TRIGGERED,80.3946,76.6927,51.8174,97.2931,62.53829317743997,-25.498981670061248,13.411519978307238,2.4944555814056257,44.34285714285716,1.7618245744281291,UPWARD,,LOW,2023-12-15 09:22:00+05:30,1471.85,27.604166666666643,-87.47346072186826,135,CLOSED_INTRADAY,2023-12-15 09:28:00+05:30,1476.2655499999998,596.099249999973,291.1882351355455,304.9110148644275,106.71885520254963,198.1921596618779,True,True,True,True,True,True,5.302850154567396,-0.2140163739511424,5.302850154567396,-3.108333050242895,7.619662329721111,-9.871929884159393,6,31,6.0,1
KPITTECH,Information Technology,2024-09-12,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,76.4404,78.6205,48.7937,97.2931,58.432973314347045,-38.78887070376435,5.79320091702289,0.0071535947539088,51.22142857142858,1.5183986698977576,UPWARD,,LOW,2024-09-12 12:27:00+05:30,1842.25,29.559748427673668,-81.34328358208968,108,CLOSED_INTRADAY,2024-09-12 12:37:00+05:30,1847.77675,596.8889999999784,291.511486185934,305.37751381404445,106.88212983491556,198.4953839791289,True,False,False,False,False,False,0.3121183335595079,-0.6649477541050386,0.960781652870124,-9.561677296783833,0.960781652870124,-27.3469941647442,6,31,10.0,1
LEMONTREE,OTHER,2023-10-03,LOW,ENTERABLE_TIER_B,TRIGGERED,77.6877,78.1457,57.6425,97.2931,59.59027730017929,-52.26586102719028,11.857043135620131,2.4764952316744235,6.128571428571428,0.805085097460148,SIDEWAYS,,LOW,2023-10-03 11:27:00+05:30,117.75,29.9999999999997,-88.23529411764765,1698,CLOSED_INTRADAY,2023-10-03 11:27:00+05:30,118.10325,599.818499999983,292.710554184811,307.10794581517206,107.4877810353102,199.62016477986185,True,True,False,True,True,False,0.6369426751592355,-1.2314225053078554,3.1847133757961776,-2.335456475583864,6.32696390658174,-14.43736730360934,6,31,0.0,1
LODHA,Realty,2024-12-30,LOW,ENTERABLE_TIER_B,TRIGGERED,76.4868,82.2899,39.3085,98.5,57.6061685838337,-67.91390728476819,7.796175577190545,2.8171977499499983,54.79999999999997,2.252870153376451,SIDEWAYS,UPWARD,LOW,2024-12-30 09:16:00+05:30,1391.15,24.16020671834613,-85.35031847133736,143,CLOSED_INTRADAY,2024-12-30 09:16:00+05:30,1395.32345,596.8033499999857,291.4764289495101,305.3269210504756,106.86442236766646,198.4624986828092,True,True,True,True,True,False,5.035402364949859,-1.2723286489594976,5.035402364949859,-3.59414872587428,5.035402364949859,-24.292851238184245,6,31,0.0,1
LUPIN,Healthcare,2024-02-29,LOW,ENTERABLE_TIER_B,TRIGGERED,77.5965,78.2834,43.3924,97.2931,66.65155770372178,-24.38616071428583,11.187343486398332,2.5397976527370627,36.65357142857143,2.258930032007428,SIDEWAYS,,NORMAL,2024-02-29 09:23:00+05:30,1598.9,29.660023446658627,-88.57142857142875,125,CLOSED_INTRADAY,2024-02-29 09:24:00+05:30,1603.6967,599.5875,292.616004020025,306.971495979975,107.44002359299124,199.53147238698372,True,True,True,True,True,True,1.9450872474826355,-0.3690036900369065,6.323097129276367,-0.3690036900369065,6.588904872099555,-2.9582838201263506,6,31,1.0,1
MANAPPURAM,OTHER,2024-07-26,LOW,ENTERABLE_TIER_B,TRIGGERED,77.2062,84.836,47.2517,97.2931,54.454170259740174,-58.22742474916385,7.8716500525025,2.152705566901372,8.83357142857143,2.0477686258249337,TRANSITION,,LOW,2024-07-26 09:32:00+05:30,205.5,29.831932773109628,-82.83582089552108,973,CLOSED_INTRADAY,2024-07-26 09:36:00+05:30,206.1165,599.8544999999708,292.725289275427,307.12921072454384,107.49522375359034,199.6339869709535,True,True,True,True,True,True,4.160583941605855,0.0,5.892944038929437,0.0,8.121654501216536,-4.934306569343061,6,31,4.0,1
MAXHEALTH,Healthcare,2024-02-27,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,79.0706,83.9,56.2862,98.5,57.39962619785416,-69.88372093023258,11.89161585982068,3.1528020335029248,30.32857142857143,1.4207366038279965,SIDEWAYS,UPWARD,NORMAL,2024-02-27 09:16:00+05:30,827.65,17.338709677419814,-99.17355371900808,241,CLOSED_INTRADAY,2024-02-27 09:16:00+05:30,830.1329499999999,598.3909499999759,292.1262464456757,306.26470355430024,107.19264624400508,199.07205731029515,True,True,True,True,True,False,4.138222678668524,-0.4410076723252554,4.941702410439186,-14.643871201594871,8.113332930586603,-14.643871201594871,6,31,0.0,1
MCX,Financial Services,2024-02-16,LOW,ENTERABLE_TIER_B,TRIGGERED,74.7231,79.0285,55.427,97.2931,56.21929157889401,-58.05873925501432,12.213518040895254,2.573210514343512,180.1071428571429,0.9843336015146656,SIDEWAYS,,NORMAL,2024-02-16 10:33:00+05:30,712.0,25.0,-100.0,280,CLOSED_INTRADAY,2024-02-16 10:36:00+05:30,714.136,598.08,291.99897210048,306.08102789952,107.128359764832,198.952668134688,True,True,True,True,True,True,1.8258426966292207,-0.4213483146067398,5.758426966292141,-0.4213483146067398,8.98876404494382,-13.62359550561798,6,31,3.0,1
MPHASIS,Information Technology,2024-01-12,LOW,ENTERABLE_TIER_B,TRIGGERED,80.4523,80.1766,51.8929,97.2931,60.248071332508026,-40.25878003696861,7.986811480784076,1.3643494651064374,76.23928571428564,2.565621644174996,TRANSITION,,LOW,2024-01-12 10:15:00+05:30,2603.0,27.00729927007248,-97.98994974874329,76,CLOSED_INTRADAY,2024-01-12 10:37:00+05:30,2610.809,593.4839999999772,290.117792198504,303.36620780147325,106.17817273051564,197.1880350709576,True,True,True,True,False,False,1.0526315789473717,-1.9170188244333477,1.990011525163271,-8.640030733768732,4.805993084902038,-8.966577026507883,6,31,22.0,1
NBCC,OTHER,2025-06-25,LOW,ENTERABLE_TIER_B,TRIGGERED,78.6761,76.9928,55.2986,97.2931,62.17444987517652,-33.39090385722502,14.303504183934391,2.2174069468198185,4.319285714285712,1.0517919289594269,SIDEWAYS,,LOW,2025-06-25 12:26:00+05:30,124.52,23.333333333333695,-87.27272727272845,1606,CLOSED_INTRADAY,2025-06-25 14:13:00+05:30,124.89355999999998,599.9373599999678,292.7592045423281,307.1781554576398,107.51235441017393,199.66580104746583,True,True,False,False,False,False,0.6745904272406067,-0.5380661741085757,0.8271763572117008,-5.011243173787339,0.8271763572117008,-14.38323160938002,6,31,107.0,1
NCC,OTHER,2023-09-26,LOW,ENTERABLE_TIER_B,TRIGGERED,79.9137,77.7167,50.6549,97.2931,55.99848766969816,-41.79389312977104,8.558377342389386,-0.1737397775481206,8.442857142857145,1.998027239516313,SIDEWAYS,,LOW,2023-09-26 12:03:00+05:30,154.25,27.77777777777689,-95.65217391304252,1296,CLOSED_INTRADAY,2023-09-26 12:13:00+05:30,154.71274999999997,599.7239999999612,292.671874571944,307.0521254280172,107.468243899806,199.58388152821115,True,True,True,True,True,False,4.311183144246367,-0.0648298217179821,4.959481361426255,-0.0648298217179821,9.756888168557554,-11.474878444084268,6,31,10.0,1
NLCINDIA,Power,2025-04-21,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,75.712,77.8795,55.765,97.2931,58.191515449662816,-16.229057264316097,5.802249856430454,1.0342545666011245,10.274285714285712,0.8264466008345738,UPWARD,,NORMAL,2025-04-21 10:09:00+05:30,245.49,22.86821705426324,-87.99999999999955,814,CLOSED_INTRADAY,2025-04-21 10:30:00+05:30,246.22647,599.4865799999837,292.5746966493315,306.91188335065226,107.41915917272829,199.492724177924,True,True,True,True,True,False,1.1446494765570805,-0.7250804513422193,2.122286040164556,-4.02867733919916,4.973726017353042,-13.295857265061716,6,31,21.0,1
NMDC,Metals & Mining,2024-02-22,LOW,ENTERABLE_TIER_B,TRIGGERED,78.7068,80.8588,62.7293,97.2931,56.95728330942542,-46.04810996563576,12.522576060088474,2.980420854275696,10.496428571428568,0.9015128817259226,TRANSITION,,NORMAL,2024-02-22 09:30:00+05:30,70.95,11.53846153846102,-95.99999999999908,2818,CLOSED_INTRADAY,2024-02-22 09:37:00+05:30,71.16284999999999,599.8112999999718,292.7076071666877,307.1036928332841,107.48629249164942,199.61740034163464,True,True,True,True,True,False,3.030303030303028,-0.5637773079633646,3.523608174770976,-2.494714587737834,8.062015503875974,-16.109936575052853,6,31,7.0,1
NUVAMA,OTHER,2025-07-17,MEDIUM,ENTERABLE_TIER_B,TRIGGERED,82.2188,78.1093,56.718,97.2931,58.030633130783066,-50.25491624180626,10.243136411618751,1.1449686173891829,347.4642857142857,1.9302861810899128,SIDEWAYS,,LOW,2025-07-17 10:10:00+05:30,1556.0,16.92307692307692,-86.79245283018868,128,CLOSED_INTRADAY,2025-07-17 11:24:00+05:30,1560.668,597.504,291.763210650624,305.740789349376,107.0092762722816,198.7315130770944,True,True,True,True,False,False,0.8354755784061751,-1.510282776349614,1.3496143958869,-3.759640102827766,1.3496143958869,-18.862467866323907,6,31,74.0,1
OFSS,Information Technology,2024-08-12,LOW,ENTERABLE_TIER_B,TRIGGERED,74.1417,86.7368,43.6444,97.2931,56.63826991540577,-38.56571754915562,10.0740598569127,0.6730169162640282,435.1107142857148,0.8698422865508926,SIDEWAYS,,NORMAL,2024-08-12 09:17:00+05:30,10157.5,14.785992217898835,-91.6030534351145,19,CLOSED_INTRADAY,2024-08-12 09:21:00+05:30,10187.972499999998,578.977499999962,284.18016464236496,294.79733535759703,103.17906737515897,191.61826798243808,True,True,True,True,True,True,2.879645582082202,-0.265813438346052,6.226925916810244,-0.265813438346052,20.374107802116654,-0.265813438346052,6,31,4.0,1
